#{"t_start": 1787497456.50607, "env_id": "Ant-v5"}
r,l,t
2.791955,52,197.953476
3.681092,12,197.979133
-5.884562,39,198.063143
-9.754199,32,198.131974
-34.745887,24,198.183979
-68.423108,50,198.291505
-34.641253,15,198.324011
-22.270114,18,198.36281
-12.998258,16,198.397278
-2.520179,16,198.431828
-24.576214,54,198.548887
-8.272904,16,198.583474
-76.193325,83,198.76222
-19.126493,23,198.811656
-4.592355,15,198.843729
2.452252,22,198.891076
-6.054631,13,198.919268
-10.583429,11,198.942994
-29.863646,31,199.009582
-72.319609,73,199.167582
-9.684821,36,199.245591
-23.887509,19,199.286591
-29.683295,34,199.359599
-10.729025,34,199.432637
-17.135322,17,199.469201
-6.488946,17,199.506094
-28.736876,38,199.58885
-21.260406,13,199.61807
-11.952928,18,199.657268
-15.13722,14,199.688528
-29.738377,28,199.752075
-15.15514,15,199.785869
-16.477406,13,199.815249
-13.244455,17,199.853976
-21.863105,15,199.887933
-12.047138,15,199.921005
-11.888962,15,199.954587
7.314776,22,200.003268
-4.302009,19,200.04508
-20.14381,55,200.668001
-51.044587,43,200.760796
5.543499,42,200.850188
-18.867114,26,200.905468
-30.198448,79,201.075466
-13.315013,11,201.099324
-53.097057,50,201.206932
-11.497772,15,201.2395
-0.054905,12,201.265356
-37.14499,33,201.335225
-27.550053,21,201.381455
52.681655,75,202.836869
2.836442,13,202.862663
-18.071415,26,202.919751
-86.631297,73,203.064816
-702.064715,1000,205.746379
3.26645,15,205.775196
16.544338,63,205.90125
0.653827,12,205.930962
-11.802753,19,205.97904
-8.66207,23,206.037299
-6.052449,20,206.08756
-2.482801,39,206.18709
-18.176489,16,206.228231
-15.92486,12,206.258878
-1.980779,35,206.344145
-11.997099,19,206.380645
-19.452824,37,206.45191
-9.547017,14,206.479058
-76.009627,69,206.613345
-8.288322,13,206.642138
-4.014767,9,206.661677
-3.953911,15,206.690573
-8.838767,15,206.720142
4.874284,12,206.746883
3.803197,19,206.787765
-31.4764,69,207.518037
-34.155098,66,207.647994
-18.8056,17,207.686433
-4.968333,18,207.727028
-86.913679,94,207.908522
-26.050238,35,207.977068
-6.835349,32,208.039185
2.808465,13,208.064428
-20.250246,83,208.231557
-0.330785,17,208.268703
-7.161982,13,208.29703
32.909134,43,208.389083
-24.487855,26,208.444892
-9.726249,58,208.569245
-5.595145,24,208.620741
-24.156962,14,208.651025
-24.979991,67,208.794605
-25.634534,44,208.889134
-63.736206,50,208.996762
-96.502256,89,210.543032
4.015483,18,210.581233
-15.14019,44,210.674986
34.699593,74,210.832524
-41.298018,51,211.562177
-36.180952,59,211.687243
-35.029833,49,211.790301
-45.65369,25,211.842804
-4.642621,12,211.868387
-73.36189,62,211.999088
-4.037059,21,212.043748
-1.079766,16,212.077435
0.48827,14,212.106677
9.25848,26,212.162671
-1.920151,12,212.188396
9.337954,40,212.274333
-674.66723,1000,215.07113
-21.279273,21,215.123962
17.768973,36,215.213072
20.825153,57,215.322411
-4.510871,35,215.389046
0.968388,16,215.419743
18.046185,26,215.469405
-613.132312,1000,218.579099
-14.088639,18,218.616285
-31.908402,17,218.652977
-11.717596,30,218.715243
-766.688523,1000,221.39887
-49.029556,40,221.484924
3.975337,12,221.510431
-4.172643,19,221.55146
25.019726,33,221.621834
1.592611,91,221.81582
-21.119454,53,221.928773
-0.7073,24,221.980236
-5.512046,47,222.081119
14.767558,35,222.156143
-5.680111,17,222.192143
-3.363659,10,222.213882
-33.288319,108,223.064484
-28.449166,54,223.179531
-110.543094,132,223.459914
-24.269264,19,223.501389
-16.174826,23,223.550231
3.814976,16,223.584545
-32.360062,31,223.650998
-8.670922,29,223.711231
-45.034038,70,223.861456
-33.701513,62,223.994811
-10.133197,9,224.01399
-43.041952,78,224.181612
-41.180947,78,224.348679
5.364716,33,224.418804
-8.327348,13,224.447141
-24.364831,28,224.506488
-44.846101,61,225.9356
-53.689289,71,226.086093
7.512881,27,226.143069
-13.178676,12,226.168911
-30.612091,13,226.196567
-36.674735,60,226.32485
-1.540731,12,226.350707
9.333536,71,226.502942
-4.899929,17,227.146372
-37.896171,39,227.23057
-11.591003,52,227.342434
-12.925237,12,227.368243
-20.250707,28,227.42917
-2.849314,10,227.451141
-455.820219,710,228.996108
-5.024003,13,229.025238
-13.264957,23,229.076623
-10.078718,12,229.103888
13.104285,19,229.146581
-7.979385,18,229.187915
