#{"t_start": 1787570596.9999495, "env_id": "Humanoid-v5"}
r,l,t
338.086238,71,62.13644
315.164926,62,62.296624
260.764854,54,63.099447
348.29283,68,63.280308
278.165934,56,63.415653
470.63709,101,63.654231
412.93486,90,63.86705
288.607647,58,64.006654
270.302671,53,64.136266
300.010326,57,64.272145
326.208468,69,64.437425
324.222219,68,64.597672
265.678868,54,64.721976
360.916442,73,64.896584
297.824122,58,65.040826
321.249422,69,65.219078
336.239277,66,65.396774
268.97047,53,65.531094
303.474313,65,66.38965
179.78916,38,66.492889
394.628786,85,66.698402
273.830167,55,66.831543
423.272876,94,67.060421
300.712412,63,67.20803
381.656915,76,67.394674
406.496472,88,68.196531
295.116861,60,68.342145
200.781163,43,68.450333
426.423178,82,68.665407
371.212814,83,68.886369
271.125601,57,69.036681
282.425666,54,69.209476
325.014352,64,69.394627
401.479672,89,70.233226
304.60509,58,70.377834
329.731423,64,70.537223
411.757996,87,70.753191
465.418549,104,71.007701
400.204512,84,71.2113
515.346377,105,71.466405
208.554661,46,71.577224
266.56633,56,71.714297
248.693361,53,71.841074
524.509802,103,72.110977
346.945437,69,72.28379
241.04847,52,72.417753
394.76751,78,72.622841
399.744963,77,73.358669
312.856998,66,73.547217
358.015332,74,73.773967
275.784152,59,73.918504
333.021432,68,74.091621
314.579739,62,74.245666
291.841321,62,74.394731
262.256927,55,74.534015
292.464368,59,74.677484
257.849483,56,74.813543
319.15171,65,74.972305
372.101032,71,75.140101
289.839999,58,75.286586
411.090726,84,75.501426
354.802176,75,75.71189
294.128665,59,77.37076
348.70583,70,77.543629
392.775112,81,77.742536
297.042386,61,77.897142
387.955712,84,78.09841
361.672749,73,78.279032
382.946086,76,78.46597
363.889209,75,78.6553
410.216696,80,78.869431
279.01095,60,79.017941
467.902843,94,79.261514
398.04563,77,79.458334
539.862377,110,79.752308
379.789536,74,80.592218
310.203835,64,80.776816
390.891886,92,81.048334
386.110437,76,81.235196
318.740813,64,81.396441
354.066289,70,81.573056
345.453808,66,81.743905
381.049082,75,81.928895
323.59968,63,82.083482
325.064489,65,82.25158
246.702398,49,82.378376
319.122487,63,82.532713
374.84688,74,82.718834
469.053868,90,82.953954
286.305134,56,83.10024
390.89817,81,84.018084
487.890003,96,84.294566
336.286066,64,84.462701
324.037657,65,84.628577
275.855446,54,84.760681
381.836524,77,84.95494
343.731184,68,85.9911
299.238853,62,86.144923
270.021597,53,86.281161
476.246106,96,86.550445
573.4229,110,86.832923
607.425599,126,87.168997
324.641885,71,87.364589
563.057268,107,88.452045
465.678512,96,88.705616
296.744669,64,88.867659
400.075038,83,89.076122
311.206456,62,89.232621
384.515372,74,89.417613
262.839772,53,89.564813
298.673731,71,89.753677
369.728047,76,89.939082
381.563807,87,90.164984
387.406717,76,90.355994
399.490584,98,90.613079
370.106576,78,90.810798
473.811015,96,91.898652
257.925687,52,92.03754
413.224792,83,92.263526
401.648284,78,92.469551
504.950239,117,92.777259
298.053235,66,92.948606
649.688289,147,93.333974
364.03768,75,93.518001
342.552639,73,93.709574
250.778489,50,93.842479
359.111029,73,94.039588
290.436531,64,95.04594
303.491233,60,95.219469
271.449523,63,95.943649
359.092179,70,96.130026
372.606431,80,96.337988
391.678869,79,96.539833
259.112033,54,96.682989
469.395983,101,96.955302
354.921538,69,97.135473
360.325256,73,97.331556
256.738665,57,97.47189
404.20034,88,97.696347
424.954145,81,97.915979
302.728497,71,98.107385
494.138314,98,98.372887
316.741822,64,98.542813
360.146385,71,99.466563
224.477897,46,99.587527
368.981647,72,99.765046
331.549047,66,99.932192
545.424779,104,100.201577
414.254301,82,100.414068
191.691555,41,100.517421
258.086918,54,100.655787
453.52353,106,100.918531
801.08216,163,101.356396
594.292429,120,101.669545
298.377785,59,101.818723
246.375246,57,102.671803
405.950045,81,102.872419
332.089177,78,103.070369
278.35469,63,103.224134
359.267974,83,104.117188
469.68511,93,104.346071
532.03381,119,104.644028
353.219066,68,104.826734
332.192501,68,105.001581
302.824035,61,105.160051
300.765585,61,105.31715
400.389949,79,105.521694
307.566937,70,105.709728
355.865269,69,105.889577
304.544116,64,106.753782
436.875653,94,106.983545
331.187665,66,107.151748
435.121237,85,107.370458
293.250841,66,107.540448
330.148151,72,107.719944
404.105094,83,107.924536
525.537534,121,108.22081
333.981783,65,108.37723
438.35509,89,108.590407
539.288586,109,108.867307
344.029166,67,109.033895
349.52254,79,109.96123
400.722907,80,110.152375
302.880563,61,110.304498
283.743096,58,110.440376
368.983818,74,110.62272
288.730482,57,110.759466
342.846742,76,110.944038
374.546469,88,111.157711
515.762154,117,111.442536
230.916719,48,111.559868
411.001675,85,111.766441
329.481479,67,112.596858
494.757782,98,112.919852
532.1196,105,113.735265
389.985566,76,113.921763
294.194369,66,114.090687
388.827702,90,114.326302
223.85981,50,114.454236
567.844253,120,114.753048
351.01732,69,114.919599
488.302769,102,115.175458
560.197722,112,115.453465
320.765989,69,115.622839
285.46221,61,115.771899
300.92627,60,115.92269
317.033125,70,116.1039
378.172058,81,116.993158
347.878999,80,117.21553
466.762311,93,117.443859
308.26663,70,117.618335
371.263307,72,117.796046
387.051948,73,117.970271
373.079096,78,118.162222
586.446287,120,118.467953
