env,run,tag,step,value
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,729088,0.9633135199546814
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,730000,0.9579517841339111
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,737280,0.9606807827949524
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,740000,0.9656550884246826
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,745472,0.9613801836967468
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,749568,0.9654105305671692
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,750000,0.9672293066978455
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,757760,0.9514662027359009
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,760000,0.9577282071113586
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,765952,0.958936333656311
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,770000,0.9557148218154907
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,774144,0.9533763527870178
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,778240,0.9469703435897827
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,780000,0.9693288803100586
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,786432,0.9540231227874756
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,790000,0.9402322173118591
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,794624,0.9557529091835022
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,798720,0.9490930438041687
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,800000,0.9503838419914246
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,806912,0.9511213898658752
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,810000,0.9564491510391235
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,815104,0.9581964612007141
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,819200,0.9527401924133301
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,820000,0.9542648792266846
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,827392,0.9560888409614563
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,830000,0.957512617111206
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,835584,0.9543775916099548
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,839680,0.9578834772109985
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,840000,0.952965497970581
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,847872,0.9578356742858887
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,850000,0.9569256901741028
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,856064,0.9410004615783691
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,860000,0.9594818353652954
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,864256,0.9580113887786865
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,868352,0.9513282775878906
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,870000,0.9542338252067566
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,876544,0.9614059329032898
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,880000,0.9501692056655884
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,884736,0.9454593658447266
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,888832,0.9645865559577942
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,890000,0.953549861907959
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,897024,0.9657905101776123
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,900000,0.952958345413208
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,905216,0.9611964821815491
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,909312,0.9613265991210938
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,910000,0.9568164348602295
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,917504,0.9562181830406189
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,920000,0.956167995929718
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,925696,0.9587206244468689
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,929792,0.955436646938324
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,930000,0.9534458518028259
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,937984,0.9595493674278259
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,940000,0.9609141945838928
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,946176,0.9549244046211243
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,950000,0.9527780413627625
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,954368,0.9634186625480652
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,958464,0.9615797996520996
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,960000,0.9633161425590515
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,966656,0.9536169171333313
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,970000,0.9564855098724365
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,974848,0.9528321623802185
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,978944,0.9647250771522522
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,980000,0.9390246272087097
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,987136,0.9645121097564697
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,990000,0.9547947645187378
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,995328,0.9578298926353455
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,999424,0.9655890464782715
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1000000,0.9577326774597168
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1007616,0.9578455090522766
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1010000,0.9564180970191956
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1015808,0.9457617998123169
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1019904,0.9550684690475464
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1020000,0.9527263641357422
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1028096,0.9461420178413391
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1030000,0.951324999332428
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1036288,0.9516956210136414
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1040000,0.9474130868911743
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1044480,0.9601103663444519
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1048576,0.9574845433235168
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1050000,0.9549447298049927
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1056768,0.9525808095932007
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1060000,0.9495670795440674
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1064960,0.9517254829406738
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1069056,0.9546186923980713
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1070000,0.956195592880249
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1077248,0.9471595287322998
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1080000,0.9425320625305176
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1085440,0.9520770907402039
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1089536,0.956674337387085
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1090000,0.9500278234481812
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1097728,0.9551095962524414
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1100000,0.9415895342826843
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1105920,0.9501552581787109
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1110000,0.9531056880950928
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1114112,0.9599336385726929
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1118208,0.9572280645370483
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1120000,0.9587482213973999
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1126400,0.9537940621376038
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1130000,0.9560878276824951
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1134592,0.9506002068519592
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1138688,0.9589108824729919
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1140000,0.9534542560577393
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1146880,0.9624077081680298
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1150000,0.9518201947212219
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1155072,0.959604799747467
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1159168,0.9557831883430481
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1160000,0.9597421288490295
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1167360,0.9499658346176147
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1170000,0.9544985294342041
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1175552,0.9545524716377258
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1179648,0.9524878263473511
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1180000,0.9531193971633911
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1187840,0.9451730847358704
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1190000,0.9481633305549622
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1196032,0.9449915289878845
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1200000,0.9396907091140747
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1204224,0.9445139169692993
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1208320,0.9500554203987122
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1210000,0.9403437972068787
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1216512,0.9460456371307373
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1220000,0.9517399668693542
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1224704,0.9500952363014221
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1228800,0.9523947238922119
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1230000,0.9479366540908813
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1236992,0.9506465196609497
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1240000,0.9553012847900391
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1245184,0.9547855854034424
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1249280,0.9568145275115967
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1250000,0.9601060152053833
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1257472,0.951393723487854
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1260000,0.962306022644043
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1265664,0.9602948427200317
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1269760,0.9441792964935303
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1270000,0.9609978795051575
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1277952,0.9618808031082153
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1280000,0.9540515542030334
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1286144,0.9516799449920654
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1290000,0.9452018737792969
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1294336,0.9447975158691406
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1298432,0.9410472512245178
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1300000,0.9458013772964478
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1306624,0.9481632709503174
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1310000,0.9493701457977295
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1314816,0.9545848369598389
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1318912,0.9528174996376038
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1320000,0.9401851296424866
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1327104,0.9561757445335388
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1330000,0.944330632686615
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1335296,0.9488608837127686
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1339392,0.9395925998687744
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1340000,0.9498828649520874
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1347584,0.9529432654380798
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1350000,0.9417943954467773
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1355776,0.9598140120506287
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1359872,0.9470253586769104
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1360000,0.9472970962524414
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1368064,0.9560137391090393
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1370000,0.9549477696418762
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1376256,0.9454959630966187
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1380000,0.9400959014892578
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1384448,0.9579511284828186
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1388544,0.9512678384780884
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1390000,0.9399279356002808
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1396736,0.9546002745628357
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1400000,0.9450629949569702
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1404928,0.9384932518005371
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1409024,0.9529178142547607
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1410000,0.9462615251541138
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1417216,0.9548178911209106
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1420000,0.9507881999015808
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1425408,0.9433596730232239
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1429504,0.9558402299880981
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1430000,0.9504993557929993
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1437696,0.9541167616844177
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1440000,0.9497597813606262
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1445888,0.9608770608901978
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1449984,0.9422705769538879
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1450000,0.9518929123878479
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1458176,0.9401556849479675
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1460000,0.9522249698638916
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1466368,0.9426702260971069
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1470000,0.956592857837677
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1474560,0.9463619589805603
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1478656,0.939067006111145
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1480000,0.9472061991691589
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1486848,0.9542375802993774
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1490000,0.9422324299812317
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1495040,0.9446438550949097
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1499136,0.9501290917396545
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1500000,0.9538692831993103
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1507328,0.9404399394989014
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1510000,0.9520981311798096
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1515520,0.9408582448959351
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1519616,0.9503833055496216
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1520000,0.948347270488739
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1527808,0.9437103867530823
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1530000,0.9484606385231018
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1536000,0.950035810470581
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1540000,0.9392526149749756
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1544192,0.9387882351875305
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1548288,0.9405787587165833
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1550000,0.9406787157058716
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1556480,0.9402366876602173
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1560000,0.9205750823020935
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1564672,0.9292722940444946
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1568768,0.9342424273490906
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1570000,0.9326484799385071
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1576960,0.9572286605834961
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1580000,0.9452683925628662
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1585152,0.9408886432647705
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1589248,0.9537509679794312
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1590000,0.9439178705215454
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1597440,0.9420780539512634
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1600000,0.9375410676002502
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1605632,0.9414780139923096
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1609728,0.9534454345703125
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1610000,0.9476167559623718
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1617920,0.9465336799621582
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1620000,0.9307032823562622
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1626112,0.9206734299659729
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1630000,0.935981273651123
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1634304,0.9451272487640381
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1638400,0.9448391795158386
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1640000,0.9520893096923828
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1646592,0.9408083558082581
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1650000,0.9232655167579651
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1654784,0.9539739489555359
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1658880,0.9569674134254456
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1660000,0.9308688640594482
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1667072,0.9345672726631165
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1670000,0.9558576941490173
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1675264,0.9456308484077454
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1679360,0.9461519718170166
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1680000,0.9404181838035583
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1687552,0.9376972913742065
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1690000,0.9354620575904846
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1695744,0.9371950626373291
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1699840,0.955639123916626
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1700000,0.9591634273529053
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1708032,0.9093453884124756
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1710000,0.9394862651824951
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1716224,0.9497739672660828
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1720000,0.9333742260932922
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1724416,0.9200548529624939
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1728512,0.9650009870529175
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1730000,0.9535760879516602
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1736704,0.9446183443069458
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1740000,0.9333779811859131
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1744896,0.9459944367408752
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1748992,0.9358479976654053
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1750000,0.9293231964111328
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1757184,0.9432573914527893
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1760000,0.9416390061378479
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1765376,0.9551891684532166
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1769472,0.9450713992118835
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1770000,0.9391617774963379
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1777664,0.9299116134643555
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1780000,0.933230996131897
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1785856,0.9414517879486084
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1789952,0.9278392791748047
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1790000,0.9539778828620911
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1798144,0.9518014192581177
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1800000,0.94398432970047
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1806336,0.9549763798713684
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1810000,0.9485474228858948
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1814528,0.9221935272216797
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1818624,0.9417877793312073
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1820000,0.9294856786727905
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1826816,0.910593569278717
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1830000,0.9381964802742004
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1835008,0.9546931982040405
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1839104,0.9201880097389221
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1840000,0.9476003646850586
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1847296,0.9268741607666016
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1850000,0.9214023947715759
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1855488,0.9555235505104065
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1859584,0.9403606653213501
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1860000,0.952498197555542
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1867776,0.9057236909866333
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1870000,0.9269933700561523
Humanoid-v5,humanoid_ppo_lr1e-04_seed42,train/explained_variance,1875968,0.9539992213249207
