#{"t_start": 1787418215.1727417, "env_id": "Walker2d-v5"}
r,l,t
521.982763,190,183.078693
512.543188,169,183.386115
607.029926,203,183.770517
536.017057,189,185.632455
581.127614,206,186.463871
487.250035,161,186.718908
482.152496,172,186.985045
415.469591,154,187.243474
505.6839,174,187.514695
338.237137,139,187.72847
517.905449,176,188.49385
510.794737,179,188.802846
546.835088,184,189.140943
590.525846,196,189.49002
465.895321,172,189.788116
517.135029,176,190.833764
562.882814,187,191.325859
557.004516,189,193.366895
504.458108,169,193.665801
544.771277,174,193.994218
660.79279,226,194.42678
391.432597,144,195.45399
593.28683,194,195.808477
573.702061,219,196.224701
546.953308,183,196.556731
552.536724,188,196.918449
462.396304,165,197.212761
441.467312,169,198.388336
323.195147,133,198.627652
587.005009,197,199.013521
524.197579,181,199.320982
573.915064,214,201.559457
516.91062,173,202.314089
508.677005,179,202.576236
624.448336,198,202.859812
512.511642,186,203.123884
545.105337,179,203.370692
582.005615,206,203.657042
581.685518,190,204.343738
578.289698,193,204.620739
544.466903,188,204.885461
625.200061,213,205.180852
567.487093,198,205.456327
565.062811,198,206.207339
559.377283,195,208.111583
651.303403,207,208.419234
550.360164,187,208.6794
636.513308,209,208.967861
514.01608,169,209.659493
569.195098,184,209.923723
601.525166,202,210.216897
660.585517,203,210.561483
543.598692,191,210.887361
590.622492,202,211.595475
561.571939,184,211.853179
581.253572,188,212.115328
567.894632,199,213.790714
591.867603,191,214.053101
514.356284,170,214.286477
555.13679,188,214.964791
506.337197,179,215.211003
622.193832,201,215.486442
639.002556,206,215.769927
663.307806,218,216.069935
648.430248,209,216.881035
601.781081,195,217.147366
527.885037,180,217.393902
629.204329,194,217.661978
705.919221,247,217.999469
617.160444,201,220.17729
670.057742,204,220.452734
667.087674,215,220.752388
531.626056,187,221.070334
667.120971,239,221.406041
558.498393,188,222.270765
521.298931,179,222.56042
590.439669,212,222.905142
663.08548,202,223.21879
606.600479,194,223.57751
673.899205,223,224.656812
638.027695,203,224.95656
592.59702,211,226.824582
699.277235,224,227.146216
612.604955,216,227.464648
675.272836,223,228.396353
667.792338,210,228.741097
642.674361,218,229.089214
684.809559,212,229.433793
732.511987,238,230.262583
657.624153,198,230.577879
705.219585,223,230.927922
596.208723,182,231.18642
705.386616,269,231.570077
700.660862,224,233.990782
707.911335,221,234.33934
656.945718,216,234.660368
642.354042,199,234.975141
651.393454,203,235.31202
612.066276,204,236.11514
624.429128,201,236.411116
683.37934,212,236.714059
716.288836,238,237.049077
704.950376,227,237.361977
646.629432,205,238.151165
721.354196,226,240.031607
677.824957,209,240.377052
630.252032,203,240.729207
679.83894,218,241.069196
794.228575,245,241.942268
623.455284,214,242.262691
626.210198,198,242.562312
687.81322,219,242.927518
643.968082,209,243.708662
694.199815,222,244.028899
704.291492,226,244.351385
605.547537,188,244.632116
549.728052,189,246.557993
715.86022,222,247.386941
560.005865,176,247.637727
743.534605,229,247.971161
575.6471,199,248.268744
656.485882,223,248.589311
720.014224,223,249.352508
711.896282,230,249.683226
698.785452,216,249.99589
679.994336,214,250.346117
824.106831,253,250.717751
673.344183,226,251.547839
516.688623,167,253.509785
723.373191,228,253.832216
733.140846,232,254.221986
708.835635,243,255.093113
639.91797,215,255.446342
290.785855,123,255.622907
771.165859,250,255.982707
706.22915,214,256.29203
639.126835,210,257.137036
654.186154,217,257.461005
735.622068,229,257.800554
731.345278,213,260.07794
788.215271,232,260.42159
639.512245,196,261.213096
764.406958,229,261.533769
731.27729,233,261.913306
724.13856,239,262.297218
677.039383,209,262.644569
720.715212,206,263.531249
612.033796,206,263.828811
651.843729,214,264.125062
792.500004,234,264.451264
794.25694,231,265.289536
698.529436,213,267.207079
703.987148,235,267.535029
556.74817,203,267.819415
663.04532,221,268.125088
646.47513,198,268.920071
482.665896,163,269.14552
713.655212,224,269.456238
745.762317,251,269.800822
600.297675,190,270.063501
737.900438,249,270.917424
